ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,CU
Pech-88_reir-1,,Pech,88_reir,aɾkõ̀h,aɾkõ̀h,a ɾ k õ̀/õ h,,Constenla2005,1125,,^ a ɾ k õ̀ h $,Pech,b
Rama-88_reir-1,,Rama,88_reir,kulk,kulk,k u l k,,Constenla2005,1127,,^ k u l k $,Rama,
MalekuJaika-88_reir-1,,MalekuJaika,88_reir,oi:,oi:,o iː,,Constenla2005,1128,,^ o i: $,MalekuJaika,c
Boruca-88_reir-1,,Boruca,88_reir,ʃìt,ʃìt,ʃ ì/i t,,Constenla2005,1129,,^ ʃ ì t $,Boruca,ch
Bribri-88_reir-1,,Bribri,88_reir,adʒĩ,adʒĩ,a dʒ ĩ,,Constenla2005,1128,,^ a dʒ ĩ $,Bribri,c
Cabecar-88_reir-1,,Cabecar,88_reir,hadʒẽ,hadʒẽ,h a dʒ ẽ,,Constenla2005,1128,,^ h a dʒ ẽ $,Cabecar,c
Teribe-88_reir-1,,Teribe,88_reir,háɾ,háɾ,h á/a ɾ,,Constenla2005,1130,,^ h á ɾ $,Teribe,
Ngabere-88_reir-1,,Ngabere,88_reir,kɯdɯ,kɯdɯ,k ɯ d ɯ,,Constenla2005,1131,,^ k ɯ d ɯ $,Ngabere,
Buglere-88_reir-1,,Buglere,88_reir,gidate,gidate,g i d a t e,,Constenla2005,1132,,^ g i d a t e $,Buglere,
Dorasque-88_reir-1,,Dorasque,88_reir,"ayig, ahiása",ayig,a j i g,,Constenla2005,1128,,^ a y i g $,Dorasque,c
Dorasque-88_reir-2,,Dorasque,88_reir,"ayig, ahiása",ahiása,a h i á/a s a,,Constenla2005,1128,,^ a h i á s a $,Dorasque,c
SanBlasKuna-88_reir-1,,SanBlasKuna,88_reir,all,all,a ʎ,,Constenla2005,1125,,^ a ll $,SanBlasKuna,b
Cogui-88_reir-1,,Cogui,88_reir,'ʃimihĩ,'ʃimihĩ,'ʃ/ʃ i m i h ĩ,,Constenla2005,1133,,^ 'ʃ i m i h ĩ $,Cogui,d
Arhuaco-88_reir-1,,Arhuaco,88_reir,'sem,'sem,'s/s e m,,Constenla2005,1133,,^ 's e m $,Arhuaco,d
Malayo-88_reir-1,,Malayo,88_reir,ʒiʃim,ʒiʃim,ʒ i ʃ i m,,Constenla2005,1133,,^ ʒ i ʃ i m $,Malayo,d
Chimila-88_reir-1,,Chimila,88_reir,ha:ɾa,ha:ɾa,h aː ɾ a,,Constenla2005,1125,,^ h a: ɾ a $,Chimila,b
Chibcha-88_reir-1,,Chibcha,88_reir,ɣɨua,ɣɨua,ɣ ɨ u a,,Constenla2005,1134,,^ ɣ ɨ u a $,Chibcha,
CentralTunebo-88_reir-1,,CentralTunebo,88_reir,si'si,si'si,s i 's/s i,,Constenla2005,1129,,^ s i 's i $,CentralTunebo,ch
Bari-88_reir-1,,Bari,88_reir,an,an,a n,,Constenla2005,1125,,^ a n $,Bari,b
LencaSalvador-89_rojo-1,,LencaSalvador,89_rojo,wesaN,wesaN,w e s a n,,Constenla2005,1135,,^ w e s a N $,LencaSalvador,
LencaHonduras-89_rojo-1,,LencaHonduras,89_rojo,sewla,sewla,s e w l a,,Constenla2005,1136,,^ s e w l a $,LencaHonduras,a
Cacaopera-89_rojo-1,,Cacaopera,89_rojo,lala,lala,l a l a,,Constenla2005,1137,,^ l a l a $,Cacaopera,
Mayangna-89_rojo-1,,Mayangna,89_rojo,pawni,pawni,p a w n i,,Constenla2005,1138,,^ p a w n i $,Mayangna,b
Ulwa-89_rojo-1,,Ulwa,89_rojo,pawka,pawka,p a w k a,,Constenla2005,1138,,^ p a w k a $,Ulwa,b
Miskito-89_rojo-1,,Miskito,89_rojo,pawni,pawni,p a w n i,,Constenla2005,1138,,^ p a w n i $,Miskito,b
Pech-89_rojo-1,,Pech,89_rojo,pã́wã̀,pã́wã̀,p ã́/ã w ã̀/ã,,Constenla2005,1138,,^ p ã́ w ã̀ $,Pech,b
Rama-89_rojo-1,,Rama,89_rojo,sa:la,sa:la,s aː l a,,Constenla2005,1136,,^ s a: l a $,Rama,a
MalekuJaika-89_rojo-1,,MalekuJaika,89_rojo,kata:ɬiŋ iŋa:,kata:ɬiŋ iŋa:,k a t aː ɬ i ŋ + i ŋ aː,,Constenla2005,1139,,^ k a t a: ɬ i ŋ + i ŋ a: $,MalekuJaika,
Boruca-89_rojo-1,,Boruca,89_rojo,dɾùbát,dɾùbát,d ɾ ù/u b á/a t,,Constenla2005,1140,,^ d ɾ ù b á t $,Boruca,
Bribri-89_rojo-1,,Bribri,89_rojo,bã̌tk,bã̌tk,b ã̌/ã t k,,Constenla2005,1141,,^ b ã̌ t k $,Bribri,
Cabecar-89_rojo-1,,Cabecar,89_rojo,batsɪ́,batsɪ́,b a t s ɪ́/ɪ,,Constenla2005,1142,,^ b a t s ɪ́ $,Cabecar,
Teribe-89_rojo-1,,Teribe,89_rojo,sɾɪ̀ɾɪ́n,sɾɪ̀ɾɪ́n,s ɾ ɪ̀/ɪ ɾ ɪ́/ɪ n,,Constenla2005,1143,,^ s ɾ ɪ̀ ɾ ɪ́ n $,Teribe,
Ngabere-89_rojo-1,,Ngabere,89_rojo,tãĩ,tãĩ,t ã ĩ,,Constenla2005,1144,,^ t ã ĩ $,Ngabere,
Buglere-89_rojo-1,,Buglere,89_rojo,dabeɾe,dabeɾe,d a b e ɾ e,,Constenla2005,1145,,^ d a b e ɾ e $,Buglere,
Dorasque-89_rojo-1,,Dorasque,89_rojo,kol,kol,k o l,,Constenla2005,1146,,^ k o l $,Dorasque,
SanBlasKuna-89_rojo-1,,SanBlasKuna,89_rojo,kinnitti,kinnitti,k i n i t i,,Constenla2005,1147,,^ k i nn i tt i $,SanBlasKuna,
Cogui-89_rojo-1,,Cogui,89_rojo,atsuʃi,atsuʃi,a t s u ʃ i,,Constenla2005,1148,,^ a t s u ʃ i $,Cogui,
Arhuaco-89_rojo-1,,Arhuaco,89_rojo,ziʔ,ziʔ,z i ʔ,,Constenla2005,1149,,^ z i ʔ $,Arhuaco,c
Malayo-89_rojo-1,,Malayo,89_rojo,ɨnzisi,ɨnzisi,ɨ n z i s i,,Constenla2005,1149,,^ ɨ n z i s i $,Malayo,c
Chimila-89_rojo-1,,Chimila,89_rojo,kɾo:,kɾo:,k ɾ oː,,Constenla2005,1150,,^ k ɾ o: $,Chimila,
Chibcha-89_rojo-1,,Chibcha,89_rojo,hiiso,hiiso,h i i s o,,Constenla2005,1151,,^ h i i s o $,Chibcha,
CentralTunebo-89_rojo-1,,CentralTunebo,89_rojo,bu'wajɾo,bu'wajɾo,b u 'w/w a j ɾ o,,Constenla2005,1152,,^ b u 'w a j ɾ o $,CentralTunebo,
Bari-89_rojo-1,,Bari,89_rojo,tukdaɲou,tukdaɲou,t u k d a ɲ o u,,Constenla2005,1153,,^ t u k d a ɲ o u $,Bari,
LencaSalvador-90_ropa-1,,LencaSalvador,90_ropa,lamtara,lamtara,l a m t a r a,,Constenla2005,1154,,^ l a m t a r a $,LencaSalvador,
LencaHonduras-90_ropa-1,,LencaHonduras,90_ropa,loronina,loronina,l o r o n i n a,,Constenla2005,1155,,^ l o r o n i n a $,LencaHonduras,
Cacaopera-90_ropa-1,,Cacaopera,90_ropa,siwa,siwa,s i w a,,Constenla2005,1156,,^ s i w a $,Cacaopera,a
Mayangna-90_ropa-1,,Mayangna,90_ropa,asna,asna,a s n a,,Constenla2005,1157,,^ a s n a $,Mayangna,b
Ulwa-90_ropa-1,,Ulwa,90_ropa,asna,asna,a s n a,,Constenla2005,1157,,^ a s n a $,Ulwa,b
Miskito-90_ropa-1,,Miskito,90_ropa,kwala,kwala,k w a l a,,Constenla2005,1158,,^ k w a l a $,Miskito,
Pech-90_ropa-1,,Pech,90_ropa,tùnùk,tùnùk,t ù/u n ù/u k,,Constenla2005,1159,,^ t ù n ù k $,Pech,
Rama-90_ropa-1,,Rama,90_ropa,kalma,kalma,k a l m a,,Constenla2005,1160,,^ k a l m a $,Rama,
MalekuJaika-90_ropa-1,,MalekuJaika,90_ropa,tio:ka,tio:ka,t i oː k a,,Constenla2005,1161,,^ t i o: k a $,MalekuJaika,
Boruca-90_ropa-1,,Boruca,90_ropa,kúʔʃì,kúʔʃì,k ú/u ʔ ʃ ì/i,,Constenla2005,1162,,^ k ú ʔ ʃ ì $,Boruca,
Bribri-90_ropa-1,,Bribri,90_ropa,datsǐʔ,datsǐʔ,d a ts ǐ/i ʔ,,Constenla2005,1163,,^ d a ts ǐ ʔ $,Bribri,c
Cabecar-90_ropa-1,,Cabecar,90_ropa,datsí,datsí,d a t s í/i,,Constenla2005,1163,,^ d a t s í $,Cabecar,c
Teribe-90_ropa-1,,Teribe,90_ropa,ʃuóŋ,ʃuóŋ,ʃ u ó/o ŋ,,Constenla2005,1156,,^ ʃ u ó ŋ $,Teribe,a
Ngabere-90_ropa-1,,Ngabere,90_ropa,dɔ̃,dɔ̃,d ɔ̃,,Constenla2005,1164,,^ d ɔ̃ $,Ngabere,
Buglere-90_ropa-1,,Buglere,90_ropa,ɲometɾa,ɲometɾa,ɲ o m e t ɾ a,,Constenla2005,1165,,^ ɲ o m e t ɾ a $,Buglere,
Dorasque-90_ropa-1,,Dorasque,90_ropa,ákubi,ákubi,á/a k u b i,,Constenla2005,1166,,^ á k u b i $,Dorasque,
SanBlasKuna-90_ropa-1,,SanBlasKuna,90_ropa,mola,mola,m o l a,,Constenla2005,1167,,^ m o l a $,SanBlasKuna,
Cogui-90_ropa-1,,Cogui,90_ropa,ʒaku'a,ʒaku'a,ʒ a k u 'a/a,,Constenla2005,1168,,^ ʒ a k u 'a $,Cogui,
Arhuaco-90_ropa-1,,Arhuaco,90_ropa,mákë,mákë,m á/a k ë,,Constenla2005,1169,,^ m á k ë $,Arhuaco,ch
Malayo-90_ropa-1,,Malayo,90_ropa,mɨkɨ 'sala,mɨkɨ 'sala,m ɨ k ɨ + 's/s a l a,,Constenla2005,1169,,^ m ɨ k ɨ + 's a l a $,Malayo,ch
Chimila-90_ropa-1,,Chimila,90_ropa,'gwaʔŋaʔ,'gwaʔŋaʔ,'g/g w a ʔ ŋ a ʔ,,Constenla2005,1170,,^ 'g w a ʔ ŋ a ʔ $,Chimila,
Chibcha-90_ropa-1,,Chibcha,90_ropa,βoi,βoi,β o i,,Constenla2005,1171,,^ β o i $,Chibcha,
CentralTunebo-90_ropa-1,,CentralTunebo,90_ropa,'oja,'oja,'o/o j a,,Constenla2005,1172,,^ 'o j a $,CentralTunebo,
Bari-90_ropa-1,,Bari,90_ropa,duksa,duksa,d u k s a,,Constenla2005,1173,,^ d u k s a $,Bari,
LencaSalvador-91_saber-1,,LencaSalvador,91_saber,ti,ti,t i,,Constenla2005,1174,,^ t i $,LencaSalvador,a
LencaHonduras-91_saber-1,,LencaHonduras,91_saber,tis,tis,t i s,,Constenla2005,1174,,^ t i s $,LencaHonduras,a
Cacaopera-91_saber-1,,Cacaopera,91_saber,bi,bi,b i,,Constenla2005,1175,,^ b i $,Cacaopera,
Mayangna-91_saber-1,,Mayangna,91_saber,daka,daka,d a k a,,Constenla2005,1176,,^ d a k a $,Mayangna,
Ulwa-91_saber-1,,Ulwa,91_saber,kaŋla:wa,kaŋla:wa,k a ŋ l aː w a,,Constenla2005,1177,,^ k a ŋ l a: w a $,Ulwa,
Miskito-91_saber-1,,Miskito,91_saber,nu,nu,n u,,Constenla2005,1178,,^ n u $,Miskito,
Pech-91_saber-1,,Pech,91_saber,àɾíɾ,àɾíɾ,à/a ɾ í/i ɾ,,Constenla2005,1179,,^ à ɾ í ɾ $,Pech,
Rama-91_saber-1,,Rama,91_saber,ŋwa,ŋwa,ŋ w a,,Constenla2005,1180,,^ ŋ w a $,Rama,b
MalekuJaika-91_saber-1,,MalekuJaika,91_saber,uɾa:-xe,uɾa:-xe,u ɾ aː + x e,,Constenla2005,1180,,^ u ɾ a: - x e $,MalekuJaika,b
Boruca-91_saber-1,,Boruca,91_saber,uí,uí,u í/i,,Constenla2005,1181,,^ u í $,Boruca,c
Bribri-91_saber-1,,Bribri,91_saber,uxtʃ-ẽ,uxtʃ-ẽ,u x tʃ + ẽ,,Constenla2005,1181,,^ u x tʃ - ẽ $,Bribri,c
Cabecar-91_saber-1,,Cabecar,91_saber,hudʒ-ẽ,hudʒ-ẽ,h u dʒ + ẽ,,Constenla2005,1181,,^ h u dʒ - ẽ $,Cabecar,c
Teribe-91_saber-1,,Teribe,91_saber,hmídɪ̀,hmídɪ̀,h m í/i d ɪ̀/ɪ,,Constenla2005,1181,,^ h m í d ɪ̀ $,Teribe,c
Ngabere-91_saber-1,,Ngabere,91_saber,gaɾe,gaɾe,g a ɾ e,,Constenla2005,1182,,^ g a ɾ e $,Ngabere,
Buglere-91_saber-1,,Buglere,91_saber,uɲ-e,uɲ-e,u ɲ + e,,Constenla2005,1181,,^ u ɲ - e $,Buglere,c
SanBlasKuna-91_saber-1,,SanBlasKuna,91_saber,wisi,wisi,w i s i,,Constenla2005,1181,,^ w i s i $,SanBlasKuna,c
Cogui-91_saber-1,,Cogui,91_saber,akʃihi,akʃihi,a k ʃ i h i,,Constenla2005,1184,,^ a k ʃ i h i $,Cogui,
Arhuaco-91_saber-1,,Arhuaco,91_saber,a'gənkw,a'gənkw,'a/a g ə n kʷ,,Constenla2005,1185,,^ a' g ə n kw $,Arhuaco,ch
Malayo-91_saber-1,,Malayo,91_saber,agönihku,agönihku,a g ö n i h k u,,Constenla2005,1185,,^ a g ö n i h k u $,Malayo,ch
Chimila-91_saber-1,,Chimila,91_saber,wi,wi,w i,,Constenla2005,1181,,^ w i $,Chimila,c
Chibcha-91_saber-1,,Chibcha,91_saber,mukan,mukan,m u k a n,,Constenla2005,1186,,^ m u k a n $,Chibcha,
CentralTunebo-91_saber-1,,CentralTunebo,91_saber,is'ti,is'ti,i s 't/t i,,Constenla2005,1187,,^ i s 't i $,CentralTunebo,
Bari-91_saber-1,,Bari,91_saber,ka:ma.,ka:ma.,k aː m a,,Constenla2005,1188,,^ k a: m a . $,Bari,
LencaSalvador-92_sal-1,,LencaSalvador,92_sal,ts'epe,ts'epe,ts 'e/e p e,,Constenla2005,1189,,^ ts 'e p e $,LencaSalvador,a
LencaHonduras-92_sal-1,,LencaHonduras,92_sal,sepe,sepe,s e p e,,Constenla2005,1189,,^ s e p e $,LencaHonduras,a
Cacaopera-92_sal-1,,Cacaopera,92_sal,jabulu,jabulu,j a b u l u,,Constenla2005,1190,,^ j a b u l u $,Cacaopera,
Mayangna-92_sal-1,,Mayangna,92_sal,kuma,kuma,k u m a,,Constenla2005,1191,,^ k u m a $,Mayangna,b
Ulwa-92_sal-1,,Ulwa,92_sal,kuma,kuma,k u m a,,Constenla2005,1191,,^ k u m a $,Ulwa,b
Miskito-92_sal-1,,Miskito,92_sal,sal,sal,s a l,,Constenla2005,1192,,^ s a l $,Miskito,
Pech-92_sal-1,,Pech,92_sal,tàk-è,tàk-è,t à/a k + è/e,,Constenla2005,1193,,^ t à k - è $,Pech,c
Rama-92_sal-1,,Rama,92_sal,tauli,tauli,t a u l i,,Constenla2005,1194,,^ t a u l i $,Rama,ch
MalekuJaika-92_sal-1,,MalekuJaika,92_sal,ti: karu:,ti: karu:,t iː + k a r uː,,Constenla2005,1195,,^ t i: + k a r u: $,MalekuJaika,
Boruca-92_sal-1,,Boruca,92_sal,kí,kí,k í/i,,Constenla2005,1196,,^ k í $,Boruca,
Bribri-92_sal-1,,Bribri,92_sal,dadʒ-ɪ́,dadʒ-ɪ́,d a dʒ + ɪ́/ɪ,,Constenla2005,1193,,^ d a dʒ - ɪ́ $,Bribri,c
Cabecar-92_sal-1,,Cabecar,92_sal,dadʒ-ɪ̀,dadʒ-ɪ̀,d a dʒ + ɪ̀/ɪ,,Constenla2005,1193,,^ d a dʒ - ɪ̀ $,Cabecar,c
Teribe-92_sal-1,,Teribe,92_sal,dɺúŋ,dɺúŋ,d ɺ ú/u ŋ,,Constenla2005,1197,,^ d ɺ ú ŋ $,Teribe,
Ngabere-92_sal-1,,Ngabere,92_sal,mɾẽ,mɾẽ,m ɾ ẽ,,Constenla2005,1198,,^ m ɾ ẽ $,Ngabere,d
Buglere-92_sal-1,,Buglere,92_sal,tʃo,tʃo,tʃ o,,Constenla2005,1194,,^ tʃ o $,Buglere,ch
Dorasque-92_sal-1,,Dorasque,92_sal,báli,báli,b á/a l i,,Constenla2005,1198,,^ b á l i $,Dorasque,d
SanBlasKuna-92_sal-1,,SanBlasKuna,92_sal,palu,palu,p a l u,,Constenla2005,1198,,^ p a l u $,SanBlasKuna,d
Cogui-92_sal-1,,Cogui,92_sal,nak-u,nak-u,n a k + u,,Constenla2005,1193,,^ n a k - u $,Cogui,c
Arhuaco-92_sal-1,,Arhuaco,92_sal,'nəgg-wɨ,'nəgg-wɨ,'n/n ə g + w ɨ,,Constenla2005,1193,,^ 'n ə gg - w ɨ $,Arhuaco,c
Malayo-92_sal-1,,Malayo,92_sal,nɨng-u,nɨng-u,n ɨ n g + u,,Constenla2005,1193,,^ n ɨ n g - u $,Malayo,c
Chimila-92_sal-1,,Chimila,92_sal,'no:ʔmarinda,'no:ʔmarinda,'n/n oː ʔ m a r i n d a,,Constenla2005,1194,,^ 'n o: ʔ m a r i n d a $,Chimila,ch
Chibcha-92_sal-1,,Chibcha,92_sal,nɨg-ua,nɨg-ua,n ɨ g + u a,,Constenla2005,1193,,^ n ɨ g - u a $,Chibcha,c
CentralTunebo-92_sal-1,,CentralTunebo,92_sal,'ɾau-wa,'ɾau-wa,'ɾ/ɾ a u + w a,,Constenla2005,1193,,^ 'ɾ a u - w a $,CentralTunebo,c
Bari-92_sal-1,,Bari,92_sal,sabi,sabi,s a b i,,Constenla2005,1189,,^ s a b i $,Bari,a
LencaSalvador-93_sangre-1,,LencaSalvador,93_sangre,ala,ala,a l a,,Constenla2005,1199,,^ a l a $,LencaSalvador,a
LencaHonduras-93_sangre-1,,LencaHonduras,93_sangre,wek,wek,w e k,,Constenla2005,1200,,^ w e k $,LencaHonduras,
Cacaopera-93_sangre-1,,Cacaopera,93_sangre,aru,aru,a r u,,Constenla2005,1199,,^ a r u $,Cacaopera,a
Mayangna-93_sangre-1,,Mayangna,93_sangre,a:,a:,aː,,Constenla2005,1199,,^ a: $,Mayangna,a
Ulwa-93_sangre-1,,Ulwa,93_sangre,a:was,a:was,aː w a s,,Constenla2005,1199,,^ a: w a s $,Ulwa,a
Miskito-93_sangre-1,,Miskito,93_sangre,tala,tala,t a l a,,Constenla2005,1201,,^ t a l a $,Miskito,
Pech-93_sangre-1,,Pech,93_sangre,ù:ɾì,ù:ɾì,ùː/uː ɾ ì/i,,Constenla2005,1202,,^ ù: ɾ ì $,Pech,
Rama-93_sangre-1,,Rama,93_sangre,aiɾbi:,aiɾbi:,a i ɾ b iː,,Constenla2005,1203,,^ a i ɾ b i: $,Rama,b
MalekuJaika-93_sangre-1,,MalekuJaika,93_sangre,li:,li:,l iː,,Constenla2005,1204,,^ l i: $,MalekuJaika,
Boruca-93_sangre-1,,Boruca,93_sangre,dʒìbí,dʒìbí,dʒ ì/i b í/i,,Constenla2005,1203,,^ dʒ ì b í $,Boruca,b
Bribri-93_sangre-1,,Bribri,93_sangre,apɪ̂,apɪ̂,a p ɪ̂/ɪ,,Constenla2005,1203,,^ a p ɪ̂ $,Bribri,b
Cabecar-93_sangre-1,,Cabecar,93_sangre,pí,pí,p í/i,,Constenla2005,1203,,^ p í $,Cabecar,b
Teribe-93_sangre-1,,Teribe,93_sangre,sɾɪ́ŋ,sɾɪ́ŋ,s ɾ ɪ́/ɪ ŋ,,Constenla2005,1205,,^ s ɾ ɪ́ ŋ $,Teribe,
Ngabere-93_sangre-1,,Ngabere,93_sangre,dɔɾi,dɔɾi,d ɔ ɾ i,,Constenla2005,1206,,^ d ɔ ɾ i $,Ngabere,
Buglere-93_sangre-1,,Buglere,93_sangre,be,be,b e,,Constenla2005,1203,,^ b e $,Buglere,b
Dorasque-93_sangre-1,,Dorasque,93_sangre,havé,havé,h a v é/e,,Constenla2005,1203,,^ h a v é $,Dorasque,b
SanBlasKuna-93_sangre-1,,SanBlasKuna,93_sangre,ape,ape,a p e,,Constenla2005,1203,,^ a p e $,SanBlasKuna,b
Cogui-93_sangre-1,,Cogui,93_sangre,'abi,'abi,'a/a b i,,Constenla2005,1203,,^ 'a b i $,Cogui,b
Arhuaco-93_sangre-1,,Arhuaco,93_sangre,dʒwa,dʒwa,dʒ w a,,Constenla2005,1207,,^ dʒ w a $,Arhuaco,
Malayo-93_sangre-1,,Malayo,93_sangre,ɨma,ɨma,ɨ m a,,Constenla2005,1203,,^ ɨ m a $,Malayo,b
Chimila-93_sangre-1,,Chimila,93_sangre,'eŋŋaʔ,'eŋŋaʔ,'e/e ŋ a ʔ,,Constenla2005,1208,,^ 'e ŋŋ a ʔ $,Chimila,
Chibcha-93_sangre-1,,Chibcha,93_sangre,ba,ba,b a,,Constenla2005,1203,,^ b a $,Chibcha,b
CentralTunebo-93_sangre-1,,CentralTunebo,93_sangre,'aba,'aba,'a/a b a,,Constenla2005,1203,,^ 'a b a $,CentralTunebo,b
Bari-93_sangre-1,,Bari,93_sangre,a:bi,a:bi,aː b i,,Constenla2005,1203,,^ a: b i $,Bari,b
LencaSalvador-94_seco-1,,LencaSalvador,94_seco,tina,tina,t i n a,,Constenla2005,1209,,^ t i n a $,LencaSalvador,a
LencaHonduras-94_seco-1,,LencaHonduras,94_seco,sawa,sawa,s a w a,,Constenla2005,1210,,^ s a w a $,LencaHonduras,b
Cacaopera-94_seco-1,,Cacaopera,94_seco,sama,sama,s a m a,,Constenla2005,1210,,^ s a m a $,Cacaopera,b
Mayangna-94_seco-1,,Mayangna,94_seco,buhni,buhni,b u h n i,,Constenla2005,1211,,^ b u h n i $,Mayangna,c
Ulwa-94_seco-1,,Ulwa,94_seco,buhka,buhka,b u h k a,,Constenla2005,1211,,^ b u h k a $,Ulwa,c
Miskito-94_seco-1,,Miskito,94_seco,lawan,lawan,l a w a n,,Constenla2005,1212,,^ l a w a n $,Miskito,
Pech-94_seco-1,,Pech,94_seco,a:ɾá:ni,a:ɾá:ni,aː ɾ áː/aː n i,,Constenla2005,1213,,^ a: ɾ á: n i $,Pech,
Rama-94_seco-1,,Rama,94_seco,plu:sba,plu:sba,p l uː s b a,,Constenla2005,1214,,^ p l u: s b a $,Rama,ch
MalekuJaika-94_seco-1,,MalekuJaika,94_seco,tiɬa:-xa,tiɬa:-xa,t i ɬ aː + x a,,Constenla2005,1209,,^ t i ɬ a: - x a $,MalekuJaika,a
Boruca-94_seco-1,,Boruca,94_seco,tskènká,tskènká,ts k è/e n k á/a,,Constenla2005,1215,,^ ts k è n k á $,Boruca,
Bribri-94_seco-1,,Bribri,94_seco,pôppǒ,pôppǒ,p ô/o p ǒ/o,,Constenla2005,1216,,^ p ô pp ǒ $,Bribri,d
Cabecar-94_seco-1,,Cabecar,94_seco,pó,pó,p ó/o,,Constenla2005,1216,,^ p ó $,Cabecar,d
Teribe-94_seco-1,,Teribe,94_seco,idógɺo,idógɺo,i d ó/o g ɺ o,,Constenla2005,1217,,^ i d ó g ɺ o $,Teribe,
Ngabere-94_seco-1,,Ngabere,94_seco,nɣta-ɾe,nɣta-ɾe,n ɤ t a + ɾ e,,Constenla2005,1209,,^ n ɣ t a - ɾ e $,Ngabere,a
Buglere-94_seco-1,,Buglere,94_seco,ulen,ulen,u l e n,,Constenla2005,1218,,^ u l e n $,Buglere,
Dorasque-94_seco-1,,Dorasque,94_seco,tolótkal,tolótkal,t o l ó/o t k a l,,Constenla2005,1219,,^ t o l ó t k a l $,Dorasque,
SanBlasKuna-94_seco-1,,SanBlasKuna,94_seco,tinna,tinna,t i n a,,Constenla2005,1209,,^ t i nn a $,SanBlasKuna,a
Cogui-94_seco-1,,Cogui,94_seco,aluhu'e,aluhu'e,a l u h u 'e/e,,Constenla2005,1220,,^ a l u h u 'e $,Cogui,
Arhuaco-94_seco-1,,Arhuaco,94_seco,'dʒomɨ,'dʒomɨ,'d/d ʒ o m ɨ,,Constenla2005,1221,,^ 'd ʒ o m ɨ $,Arhuaco,
Malayo-94_seco-1,,Malayo,94_seco,ʒita,ʒita,ʒ i t a,,Constenla2005,1209,,^ ʒ i t a $,Malayo,a
Chimila-94_seco-1,,Chimila,94_seco,bɾo:nta,bɾo:nta,b ɾ oː n t a,,Constenla2005,1214,,^ b ɾ o: n t a $,Chimila,ch
Chibcha-94_seco-1,,Chibcha,94_seco,βutʲua,βutʲua,β u tʲ u a,,Constenla2005,1214,,^ β u tʲ u a $,Chibcha,ch
CentralTunebo-94_seco-1,,CentralTunebo,94_seco,buɾ-a'-buɾ-a,buɾ-a'-buɾ-a,b u ɾ + 'a/a + b u ɾ + a,,Constenla2005,1214,,^ b u ɾ - a' - b u ɾ - a $,CentralTunebo,ch
Bari-94_seco-1,,Bari,94_seco,bunũnĩ,bunũnĩ,b u n ũ n ĩ,,Constenla2005,1214,,^ b u n ũ n ĩ $,Bari,ch
LencaSalvador-95_serpiente-1,,LencaSalvador,95_serpiente,amap,amap,a m a p,,Constenla2005,1222,,^ a m a p $,LencaSalvador,
LencaHonduras-95_serpiente-1,,LencaHonduras,95_serpiente,salala,salala,s a l a l a,,Constenla2005,1223,,^ s a l a l a $,LencaHonduras,a
Cacaopera-95_serpiente-1,,Cacaopera,95_serpiente,jara,jara,j a r a,,Constenla2005,1224,,^ j a r a $,Cacaopera,
Mayangna-95_serpiente-1,,Mayangna,95_serpiente,bil,bil,b i l,,Constenla2005,1225,,^ b i l $,Mayangna,
Ulwa-95_serpiente-1,,Ulwa,95_serpiente,di:muih,di:muih,d iː m u i h,,Constenla2005,1226,,^ d i: m u i h $,Ulwa,
Miskito-95_serpiente-1,,Miskito,95_serpiente,pjẽta,pjẽta,p j ẽ t a,,Constenla2005,1227,,^ p j ẽ t a $,Miskito,
Pech-95_serpiente-1,,Pech,95_serpiente,ìs,ìs,ì/i s,,Constenla2005,1228,,^ ì s $,Pech,
Rama-95_serpiente-1,,Rama,95_serpiente,a:lbut,a:lbut,aː l b u t,,Constenla2005,1229,,^ a: l b u t $,Rama,
MalekuJaika-95_serpiente-1,,MalekuJaika,95_serpiente,ɬala:ki,ɬala:ki,ɬ a l aː k i,,Constenla2005,1223,,^ ɬ a l a: k i $,MalekuJaika,a
Boruca-95_serpiente-1,,Boruca,95_serpiente,tèbèk,tèbèk,t è/e b è/e k,,Constenla2005,1230,,^ t è b è k $,Boruca,b
Bribri-95_serpiente-1,,Bribri,95_serpiente,tkabɪ́,tkabɪ́,t k a b ɪ́/ɪ,,Constenla2005,1230,,^ t k a b ɪ́ $,Bribri,b
Cabecar-95_serpiente-1,,Cabecar,95_serpiente,tkabɪ̀,tkabɪ̀,t k a b ɪ̀/ɪ,,Constenla2005,1230,,^ t k a b ɪ̀ $,Cabecar,b
Teribe-95_serpiente-1,,Teribe,95_serpiente,bugúɾ,bugúɾ,b u g ú/u ɾ,,Constenla2005,1231,,^ b u g ú ɾ $,Teribe,
Ngabere-95_serpiente-1,,Ngabere,95_serpiente,itʃa,itʃa,i tʃ a,,Constenla2005,1232,,^ i tʃ a $,Ngabere,
Buglere-95_serpiente-1,,Buglere,95_serpiente,hoɾisi,hoɾisi,h o ɾ i s i,,Constenla2005,1233,,^ h o ɾ i s i $,Buglere,
Dorasque-95_serpiente-1,,Dorasque,95_serpiente,buli,buli,b u l i,,Constenla2005,1234,,^ b u l i $,Dorasque,
SanBlasKuna-95_serpiente-1,,SanBlasKuna,95_serpiente,nakpe,nakpe,n a k p e,,Constenla2005,1230,,^ n a k p e $,SanBlasKuna,b
