Family,Language,ID,Gloss Link,GLOSS,Orthographic Form,Phonemicized Form,Gloss as in Source,Etymology Code,Proto-Form,Proto-Language,Loan Source,Wanderwort Status,Etyma Set,Etymology Notes,General Notes,Source
Isolate,Mosetén-Chimané,380,/lexical/feature/430,heavy,pesado,pesado,quality,,,hauh'ki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/435,how?,como,como,grammar,,,'hoiɲka,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/558,1sg,yo,eu,grammar,,,yo'ẽ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/437,if,si,se,grammar,,,hwih'ya,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/438,in/inside,"dentro, adentro",dentro,location,,,ok'haɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/439,intestines,intestinos,intestinos,body,,,wo'koh,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/444,lake,lago,lago,environment,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/446,leaf,hoja,folha,environment,,,'šan,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/447,left/left hand,izquierdo,esquerdo,location/body,,,'kim,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/580,leg/foot,pierna,perna,body,,,xœɲœk,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/450,lightning,"rayo, relámpago",relampago,environment,,,'perere,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/452,liver,hígado,figado,body,,,na'kač,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/453,long,largo,"comprido, longo",quality,,,mot'ča-tk; mot'ča-s,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/454,louse,"piollo, piojo",piolho,fauna,,,'c̷ix,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/581,man/male,hombre,homem,human,,,'c̷oɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/457,meat/flesh,carne,carne,fauna,,,šœš,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/458,moon,luna,lua,environment,,,'iwa,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/460,mother,"madre, mamá",mãe,kinship,,,'nonoʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/461,mouth,boca,boca,body,,,čõ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/462,name,nombre,nome,human,,,tic̷; tih,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/464,near/close,cerca de,perto,quality,,,'tčei'ỹaʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/463,nape,"base del cuello, nuca",nuca,body,,,tœh,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/465,neck,cuello,pescoço,body,,,tœh; be'kaʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/466,new,nuevo,novo,quality,,,'maikit; 'maisis,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/467,night,noche,noite,time,,,c̷edʸẽ'dʸeʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/468,no/not,no,não,grammar,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/469,nose,nariz,nariz,body,,,'hoi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/470,old,viejo,velho,quality,,,'išo,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/471,one,uno,um,number,,,yi'ris,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/473,other,otro,outro,grammar,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/474,pain/painful/sick,"dolor, doloroso, enfermo","dor, doloroso, doente",body,,,hapak-'ui,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/475,person/human being,persona,pessoa,human,,,'mointki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/477,rain,lluvia,chuva,environment,,,a'ɲe,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/478,red,rojo,vermelho,colour,,,heih'natč; heih'nas,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/479,right/right hand,derecha,direita,location/body,,,'tak,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/480,road/path,camino,caminho,manufacture,,,'mahmi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/481,root,raíz,raiz,flora,,,iri'bin,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/483,rotten,podrido,podre,quality,,,fo'koi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/484,sand,arena,areia,environment,,,ha'maiɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/488,sharp,"afilado, filudo, filoso",afiado,quality,,,mo'taksi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/490,short,corto,curto,quality,,,'taknis; mi'kias,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/491,shoulder,hombro,ombro,body,,,bih'bi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/492,shy/ashamed,"tímido, vergonzoso","timido, com vergonha",mental,,,ninak'dʸe,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/494,skin,piel,pele,body,,,šu'paʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/495,sky,cielo,céu,environment,,,mãye'dʸeʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/497,small,pequeño,pequeno,quality,,,mi'ki-tk; mi'ki-s,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/498,smoke,humo,fumaça,environment,,,hiʔi'sa,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/509,star,estrella,estrela,environment,,,õrõ'taʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/511,stick/wood,palo,"pau, vara",flora,,,['tabra],,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/512,stone,piedra,pedra,environment,,,'mix,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/517,tail,"cola, rabo",rabo,body,,,ko'dih; pih,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/518,that,ese/esa,esse,grammar,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/561,3pl,ellos/ellas,eles/elas,grammar,,,mœ'ʔin; mo'ʔin,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/521,thick,"grueso, gordo, espeso",grosso,quality,,,ma'bet ~ mba'bet,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/522,thin,delgado,fino,quality,,,oroi'koč; oroi'kos,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/524,this,este/esta,este,grammar,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/560,2sg,xx,xx,grammar,,,mi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/527,throat,garganta,garganta,body,,,tæræ'reč,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/526,three,tres,tres,number,,,tči'bin,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/529,thunder,truenos,trovão,environment,,,behna'yi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/367,bite,morder,morder,body,,,ka'rau'heʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/370,blow,soplar,soprar,body,,,puh'ye,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/377,breathe,respirar,respirar,body,,,pœh'yi; hœ'ki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/378,burn,quemar,queimar,environment,,,mii'tiʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/379,chew,"masticar, mascar",mastigar,body,,,karaub-'he; ka'raub-ka'raub-'he,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/381,climb,subir,subir,motion,,,'boxwi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/384,come,venir,vir,motion,,,a'c̷ih; a'yih,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/385,cook,cocinar,cozinhar,impact,,,hemi'tih; hemi'tiʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/387,count,contar,contar,mental,,,'c̷ik,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/388,cry,llorar,chorar,mental,,,'tari,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/389,cut/hack,cortar,cortar,impact,,,'tœc̷he,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/391,die/be dead,morir,morrer,state,,,sæ'ɲi; i'hak,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/392,dig,cavar,cavar,impact,,,fa-'dʸe,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/397,dream,soñar,sonhar,mental,,,tami'ñi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/398,drink,"beber, tomar",beber,body,,,tk'yei,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/404,eat,comer,comer,body,,,sakse-'ha,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/408,fall,caer,cair,motion,,,hõ'čai,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/412,fear,miedo,medo,mental,,,'noiye-dʸeʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/416,flow,fluir,fluir,motion,,,ča'ĩ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/418,fly,volar,voar,motion,,,'ɲai,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/424,grow,crecer,crescer,state,,,pa'ɲi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/429,hear,oír,ouvir,mental,,,tči'kaksi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/431,hide,esconder,esconder,motion,,,hihmœsi'ti,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/432,hit,"golpear, pegar",bater,impact,,,'tœhɲe,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/433,hold,"correr, asegurar, sostener",segurar,other,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/442,kill,matar,matar,impact,,,i'hai; i'hak-si,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/579,know/be knowledgeable,"saber, conecer","saber, conhecer",mental,,,tči'yæ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/445,laugh,reír,rir,mental,,,dʸi'si,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/449,lie down,"acostarse, echarse",deitar,motion,,,čuden'yi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/451,live/be alive,vivir,"viver, morar",body,,,bœ'yi; c̷aa'ki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/472,open/uncover,abrir,abrir,other,,,wa'nakheʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/476,pound/beat,"machacar, golpear",bater,impact,,,khatʔ'hẽ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/485,say,decir,dizer,mental,,,he'yaki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/486,scratch,rascar,rasgar,impact,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/487,see,ver,ver,mental,,,ka'be,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/489,shoot,"tirar, disparar, balear",atirar,impact,,,'tohyi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/493,sit,sentar(se),sentar,state,,,bœʔ'dʸi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/496,sleep,dormir,dormir,body,,,ko'ši ~ ku'ši,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/500,sniff/smell,"olfatear, oler",cheirar,body,,,hœʔ'seʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/504,spit,escupir,cuspir,body,,,čopi'yi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/505,split,"partir, dividir","rachar, dividir, partir",impact,,,'četheʔ ~ čee'teʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/506,squeeze,"estrujar, exprimir",espremer,impact,,,'sumʔ'he,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/507,stab/pierce,"apuñalar, acuchillar",apunhalar,impact,,,'pothe'te,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/508,stand,estar de pié,ficar em pé,state,,,oroikoh'kõi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/510,steal,robar,roubar,other,,,ši'ʔai,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/513,suck,chupar,chupar,body,,,c̷iʔ'yi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/515,swell,hincharse,inchar,body,,,ɲya'biʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/516,swim,nadar,nadar,motion,,,'naiki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/523,think,pensar,pensar,mental,,,'yihyi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/528,throw,"tirar, lanzar","atirar, jogar",impact,,,fa'raheʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/530,tie up/fasten,"atar, amarrar",amarrar,impact,,,'sapheʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/534,turn,"girar, volter, torcer",virar,other,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/536,vomit,vomitar,vomitar,body,,,'čai,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/537,walk,"caminar, andar",andar,motion,,,fue'rih; mi'ʔi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/552,work,trabajar,trabalhar,other,,,karih'taki; karihtakiʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/553,yawn,bostezar,bocejar,body,,,hah'ki; ha'ki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/531,tongue,lengua,lingua,body,,,'nem,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/532,tooth,diente,dente,body,,,mu'dʸin,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/535,two,dos,dois,number,,,pæ'ræʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/538,water,agua,agua,environment,,,uh'ɲi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/557,1pl.incl,nosotros (inclusivo),nós (inclusivo),grammar,,,'c̷uɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/556,1pl.excl,nosotros (exclusivo),nós (exclusivo),grammar,,,,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/541,wet,mojado,molhado,quality,,,saʔ'mai; sa'ma,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/542,what?,"que, qué",que,grammar,,,ha'tahyĩka,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/543,when?,cuando,quando,grammar,,,hund'siʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/544,where?,donde,onde,grammar,,,ha'naʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/545,white,blanco,branco,colour,,,haiʔ'batč; haiʔ'bas,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/546,who?,"quien, quién",quem,grammar,,,tki'ka,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/547,wife,esposa,esposa,kinship,,,he'yeye; 'pheɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/548,wind,viento,vento,environment,,,kiʔ'ma,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/549,wing,ala,asa,body,,,pa'wah,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/551,woman/female,mujer,mulher,human,,,'pheɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/554,yellow,amarillo,amarelo,colour,,,kutči-'kutči-'dʸes,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/559,2pl,ustedes,vocês,grammar,,,mi'ʔin,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/420,foot,pie,pé,body,,,yœh,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/353,again,"de nuevo, otra vez",de novo,grammar,,,'hambi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/354,all,todo,todos,other,,,e'rehtum,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/356,ankle,tobillo,tornozelo,body,,,po'po ~ kuti'kaɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/358,armpit,"axila, sobaco",axila,body,,,c̷a'kaʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/407,faeces,"heces, mierda, excremento, estiércol",fezes,body,,,wæsæ-'ki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/455,lung,pulmón,pulmão,body,,,šaba'bač,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/514,sweat,sudar,"suor, suar",body,,,hœin'hoi,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/440,itch,"hormiguear, sentir comezón",coçar,body,,,ye'c̷ic̷i,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/820,bark,corteza,casca,environment,,,'šoʔpaʔ ~ šu'páʔ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/821,fingernail,uña,unha,body,,,'patki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/822,heart,corazón,coração,body,,,'kohki,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/592,sun,sol,sol,time,,,'c̷œɲ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/824,mountain/hill,"montaña, colina, loma, cerro","morro, serra",environment,,,mœ'kæ,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/825,green,verde,verde,quality,,,šan-'dʸes,,,,,,,
Isolate,Mosetén-Chimané,380,/lexical/feature/826,hot,caliente,quente,quality,,,ha'pak,,,,,,,
Isolate,Movima,381,/lexical/feature/352,above,"encima, arriba",acima,location,,ariwa,ariwa,,,,,,,
Isolate,Movima,381,/lexical/feature/355,and,y,e,grammar,,če (J62),tʃe,,,,,,,
Isolate,Movima,381,/lexical/feature/359,ash,ceniza(s),cinzas,environment,,βeʔe-βus,βeʔe-βus,,,,,,,
Isolate,Movima,381,/lexical/feature/360,at,"en, a","em, a",location,,,,,,,,,,
Isolate,Movima,381,/lexical/feature/361,back,espalda,costas,body,,ɗuɗu-kʷa,ɗuɗu-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/565,bad,mal,mal,quality,,um-ɓe,um-ɓe,,,,,,,
Isolate,Movima,381,/lexical/feature/363,belly,barriga,barriga,body,,hasɬa-wanra,hasɬa-wanra,,,,,,,
Isolate,Movima,381,/lexical/feature/364,below,"abajo, debajo",abaixo,location,,yan-lo,jan-lo,,,,,,,
Isolate,Movima,381,/lexical/feature/365,big,grande,grande,quality,,mereʔe,mereʔe,,,,,,,
Isolate,Movima,381,/lexical/feature/368,black,negro,preto,colour,,tun-ni,tun-ni,,,,,,,
Isolate,Movima,381,/lexical/feature/369,blood,sangre,sangue,body,,ɗonʔi,ɗonʔi,,,,,,,
Isolate,Movima,381,/lexical/feature/372,boil/pimple,"espinilla, granos","espinha, borbulha",body,,sin̉-ʔi,sin̉-ʔi,,,,,,,
Isolate,Movima,381,/lexical/feature/373,bone,hueso,osso,body,,nunʔi,nunʔi,,,,,,,
Isolate,Movima,381,/lexical/feature/376,breast,"pecho, seno",peito,body,,čah-kʷa,tʃah-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/380,child,"niño, niña",criança,human,,ɗiči-ye,ɗiči-je,,,,,,,
Isolate,Movima,381,/lexical/feature/382,cloud,nube,nuvem,environment,,ɓe-yas,ɓe-jas,,,,,,,
Isolate,Movima,381,/lexical/feature/383,cold,frío,frio,quality,,hilo-ka,hilo-ka,,,,,,,
Isolate,Movima,381,/lexical/feature/386,correct/true,"verdad, de veras",verdade,quality,,čon-lo,tʃon-lo,,,,,,,
Isolate,Movima,381,/lexical/feature/390,day,día,dia,time,,he-mes,he-mes,,,,,,,
Isolate,Movima,381,/lexical/feature/395,dirty,sucio,sujo,quality,,čo-es-ni,tʃo-es-ni,,,,,,,
Isolate,Movima,381,/lexical/feature/394,dingo/wolf,,,fauna,,,,,,,,,,
Isolate,Movima,381,/lexical/feature/399,dry,seco,seco,quality,,we-rel-ni,we-rel-ni,,,,,,,
Isolate,Movima,381,/lexical/feature/400,dull/blunt,"sin filo, mocho, desafilado, embotado, romo","maçante, desamolado, não afiado",quality,,pe-res-ɬeʔe,pe-res-ɬeʔe,,,,,,,
Isolate,Movima,381,/lexical/feature/401,dust,polvo,poeira,environment,,βus-kʷa,βus-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/402,ear,oreja,orelha,body,,lon̉-toto,lon̉-toto,,,,,,,
Isolate,Movima,381,/lexical/feature/403,earth/soil,tierra,terra,environment,,ɬakam̉-ɓa,ɬakam̉-ɓa,,,,,,,
Isolate,Movima,381,/lexical/feature/405,egg,huevo,ovo,fauna,,hoɬ-kʷa,hoɬ-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/406,eye,ojo,olho,body,,čo-ra,tʃo-ra,,,,,,,
Isolate,Movima,381,/lexical/feature/409,far,lejos,longe,quality,,kiʔ-lah,kiʔ-lah,,,,,,,
Isolate,Movima,381,/lexical/feature/410,fat/grease,grasa,gordura,body,,mes-kʷa,mes-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/411,father,"padre, papá",pai,kinship,,paʔa,paʔa,,,,,,,
Isolate,Movima,381,/lexical/feature/413,feather,pluma,pena,fauna,,mumun̉-kʷa,mumun̉-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/414,fire,fuego,fogo,environment,,βeʔe,βeʔe,,,,,,,
Isolate,Movima,381,/lexical/feature/417,flower,flor,flor,environment,,morin-kʷa,morin-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/419,fog,"niebla, neblina","nevoeira, bruma, neblina",environment,,βu-ɓuh-ni,βu-ɓuh-ni,,,,,,,
Isolate,Movima,381,/lexical/feature/421,fruit,fruta,fruta,flora,,ɓaɓa-kʷa,ɓaɓa-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/422,good,bueno,bom,quality,,ɗo-koi,ɗo-koi,,,,,,,
Isolate,Movima,381,/lexical/feature/425,hair (of head),cabello,cabelo,body,,risa-kʷa,risa-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/426,hand,mano,mão,body,,čopa,tʃopa,,,,,,,
Isolate,Movima,381,/lexical/feature/562,3sg,el/ella,ele/ela,grammar,,us-ko; is-ne,us-ko; is-ne,,,,,,,
Isolate,Movima,381,/lexical/feature/428,head,cabeza,cabeça,body,,ba-kʷakʷa,ba-kʷakʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/430,heavy,pesado,pesado,quality,,ɗinoʔ-ni,ɗinoʔ-ni,,,,,,,
Isolate,Movima,381,/lexical/feature/435,how?,como,como,grammar,,han-win̉,han-win̉,,,,,,,
Isolate,Movima,381,/lexical/feature/558,1sg,yo,eu,grammar,,inɬa,inɬa,,,,,,,
Isolate,Movima,381,/lexical/feature/437,if,si,se,grammar,,ɗiʔ,ɗiʔ,,,,,,,
Isolate,Movima,381,/lexical/feature/438,in/inside,"dentro, adentro",dentro,location,,čo-ɗowi,tʃo-ɗowi,,,,,,,
Isolate,Movima,381,/lexical/feature/439,intestines,intestinos,intestinos,body,,čirus-kʷa,tʃirus-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/444,lake,lago,lago,environment,,pou-lo,pou-lo,,,,,,,
Isolate,Movima,381,/lexical/feature/446,leaf,hoja,folha,environment,,loran-kʷa,loran-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/447,left/left hand,izquierdo,esquerdo,location/body,,ho-li,ho-li,,,,,,,
Isolate,Movima,381,/lexical/feature/580,leg/foot,pierna,perna,body,,ɬari-kʷa,ɬari-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/450,lightning,"rayo, relámpago",relampago,environment,,yam-pa,jam-pa,,,,,,,
Isolate,Movima,381,/lexical/feature/452,liver,hígado,figado,body,,sonɗo,sonɗo,,,,,,,
Isolate,Movima,381,/lexical/feature/453,long,largo,"comprido, longo",quality,,ku-ra,ku-ra,,,,,,,
Isolate,Movima,381,/lexical/feature/454,louse,"piollo, piojo",piolho,fauna,,ɗamʔi,ɗamʔi,,,,,,,
Isolate,Movima,381,/lexical/feature/581,man/male,hombre,homem,human,,yeh-čo,jeh-tʃo,,,,,,,
Isolate,Movima,381,/lexical/feature/457,meat/flesh,carne,carne,fauna,,-toɗa,-toɗa,,,,,,,
Isolate,Movima,381,/lexical/feature/458,moon,luna,lua,environment,,yejcho,jehtʃo,,,,,,,
Isolate,Movima,381,/lexical/feature/460,mother,"madre, mamá",mãe,kinship,,maʔa,maʔa,,,,,,,
Isolate,Movima,381,/lexical/feature/461,mouth,boca,boca,body,,kʷana-kʷa,kʷana-kʷa,,,,,,,
Isolate,Movima,381,/lexical/feature/462,name,nombre,nome,human,,eɬe,eɬe,,,,,,,
